Class ID,Preferred Label,File extension
http://edamontology.org/data_3498,Sequence variations,
http://edamontology.org/data_3505,Bibliography,
http://edamontology.org/data_3509,Ontology mapping,
http://edamontology.org/data_3546,Image metadata,
http://edamontology.org/data_3558,Clinical trial report,
http://edamontology.org/data_3567,Reference sample report,
http://edamontology.org/data_3568,Gene Expression Atlas Experiment ID,
http://edamontology.org/data_3667,Disease identifier,
http://edamontology.org/data_3668,Disease name,
http://edamontology.org/data_3669,Training material,
http://edamontology.org/data_3670,Online course,
http://edamontology.org/data_3671,Text,
http://edamontology.org/data_3707,Biodiversity data,
http://edamontology.org/data_3716,Biosafety report,
http://edamontology.org/data_3717,Isolation report,
http://edamontology.org/data_3718,Pathogenicity report,
http://edamontology.org/data_3719,Biosafety classification,
http://edamontology.org/data_3720,Geographic location,
http://edamontology.org/data_3721,Isolation source,
http://edamontology.org/data_3722,Physiology parameter,
http://edamontology.org/data_3723,Morphology parameter,
http://edamontology.org/data_3724,Cultivation parameter,
http://edamontology.org/data_3732,Sequencing metadata name,
http://edamontology.org/data_3733,Flow cell identifier,
http://edamontology.org/data_3734,Lane identifier,
http://edamontology.org/data_3735,Run number,
http://edamontology.org/data_3736,Ecological data,
http://edamontology.org/data_3737,Alpha diversity data,
http://edamontology.org/data_3738,Beta diversity data,
http://edamontology.org/data_3739,Gamma diversity data,
http://edamontology.org/data_3743,Ordination plot,
http://edamontology.org/data_3753,Over-representation data,
http://edamontology.org/data_3754,GO-term enrichment data,
http://edamontology.org/data_3756,Localisation score,
http://edamontology.org/data_3757,Unimod ID,
http://edamontology.org/data_3759,ProteomeXchange ID,
http://edamontology.org/data_3768,Clustered expression profiles,
http://edamontology.org/data_3769,BRENDA ontology concept ID,
http://edamontology.org/data_3779,Annotated text,
http://edamontology.org/data_3786,Query script,
http://edamontology.org/data_3805,3D EM Map,
http://edamontology.org/data_3806,3D EM Mask,
http://edamontology.org/data_3807,EM Movie,
http://edamontology.org/data_3808,EM Micrograph,
http://edamontology.org/data_3842,Molecular simulation data,
http://edamontology.org/data_3856,RNA central ID,
http://edamontology.org/data_3861,Electronic health record,
http://edamontology.org/data_3869,Simulation,
http://edamontology.org/data_3870,Trajectory data,
http://edamontology.org/data_3871,Forcefield parameters,
http://edamontology.org/data_3872,Topology data,
http://edamontology.org/data_3905,Histogram,
http://edamontology.org/data_3914,Quality control report,
http://edamontology.org/data_3917,Count matrix,
http://edamontology.org/data_3924,DNA structure alignment,
http://edamontology.org/data_3932,Q-value,
http://edamontology.org/data_3949,Profile HMM,
http://edamontology.org/data_3952,Pathway ID (WikiPathways),
http://edamontology.org/data_3953,Pathway overrepresentation data,
http://edamontology.org/format_1196,SMILES,
http://edamontology.org/format_1197,InChI,
http://edamontology.org/format_1198,mf,
http://edamontology.org/format_1199,InChIKey,
http://edamontology.org/format_1200,smarts,
http://edamontology.org/format_1206,unambiguous pure,
http://edamontology.org/format_1207,nucleotide,
http://edamontology.org/format_1208,protein,
http://edamontology.org/format_1209,consensus,
http://edamontology.org/format_1210,pure nucleotide,
http://edamontology.org/format_1211,unambiguous pure nucleotide,
http://edamontology.org/format_1212,dna,
http://edamontology.org/format_1213,rna,
http://edamontology.org/format_1214,unambiguous pure dna,
http://edamontology.org/format_1215,pure dna,
http://edamontology.org/format_1216,unambiguous pure rna sequence,
http://edamontology.org/format_1217,pure rna,
http://edamontology.org/format_1218,unambiguous pure protein,
http://edamontology.org/format_1219,pure protein,
http://edamontology.org/format_1228,UniGene entry format,
http://edamontology.org/format_1247,COG sequence cluster format,
http://edamontology.org/format_1248,EMBL feature location,
http://edamontology.org/format_1295,quicktandem,
http://edamontology.org/format_1296,Sanger inverted repeats,
http://edamontology.org/format_1297,EMBOSS repeat,
http://edamontology.org/format_1316,est2genome format,
http://edamontology.org/format_1318,restrict format,
http://edamontology.org/format_1319,restover format,
http://edamontology.org/format_1320,REBASE restriction sites,
http://edamontology.org/format_1332,FASTA search results format,
http://edamontology.org/format_1333,BLAST results,
http://edamontology.org/format_1334,mspcrunch,
http://edamontology.org/format_1335,Smith-Waterman format,
http://edamontology.org/format_1336,dhf,
http://edamontology.org/format_1337,lhf,
http://edamontology.org/format_1341,InterPro hits format,
http://edamontology.org/format_1342,InterPro protein view report format,
http://edamontology.org/format_1343,InterPro match table format,
http://edamontology.org/format_1349,HMMER Dirichlet prior,
http://edamontology.org/format_1350,MEME Dirichlet prior,
http://edamontology.org/format_1351,HMMER emission and transition,
http://edamontology.org/format_1356,prosite-pattern,
http://edamontology.org/format_1357,EMBOSS sequence pattern,
http://edamontology.org/format_1360,meme-motif,
http://edamontology.org/format_1366,prosite-profile,
http://edamontology.org/format_1367,JASPAR format,
http://edamontology.org/format_1369,MEME background Markov model,
http://edamontology.org/format_1370,HMMER format,
http://edamontology.org/format_1391,HMMER-aln,
http://edamontology.org/format_1392,DIALIGN format,
http://edamontology.org/format_1393,daf,
http://edamontology.org/format_1419,Sequence-MEME profile alignment,
http://edamontology.org/format_1421,HMMER profile alignment (sequences versus HMMs),
http://edamontology.org/format_1422,HMMER profile alignment (HMM versus sequences),
http://edamontology.org/format_1423,Phylip distance matrix,
http://edamontology.org/format_1424,ClustalW dendrogram,
http://edamontology.org/format_1425,Phylip tree raw,
http://edamontology.org/format_1430,Phylip continuous quantitative characters,
http://edamontology.org/format_1431,Phylogenetic property values format,
http://edamontology.org/format_1432,Phylip character frequencies format,
http://edamontology.org/format_1433,Phylip discrete states format,
http://edamontology.org/format_1434,Phylip cliques format,
http://edamontology.org/format_1435,Phylip tree format,
http://edamontology.org/format_1436,TreeBASE format,
http://edamontology.org/format_1437,TreeFam format,
http://edamontology.org/format_1445,Phylip tree distance format,
http://edamontology.org/format_1454,dssp,
http://edamontology.org/format_1455,hssp,
http://edamontology.org/format_1457,Dot-bracket format,
http://edamontology.org/format_1458,Vienna local RNA secondary structure format,
http://edamontology.org/format_1475,PDB database entry format,
http://edamontology.org/format_1476,PDB,
http://edamontology.org/format_1477,mmCIF,
http://edamontology.org/format_1478,PDBML,
http://edamontology.org/format_1500,Domainatrix 3D-1D scoring matrix format,
http://edamontology.org/format_1504,aaindex,
http://edamontology.org/format_1511,IntEnz enzyme report format,
http://edamontology.org/format_1512,BRENDA enzyme report format,
http://edamontology.org/format_1513,KEGG REACTION enzyme report format,
http://edamontology.org/format_1514,KEGG ENZYME enzyme report format,
http://edamontology.org/format_1515,REBASE proto enzyme report format,
http://edamontology.org/format_1516,REBASE withrefm enzyme report format,
http://edamontology.org/format_1551,Pcons report format,
http://edamontology.org/format_1552,ProQ report format,
http://edamontology.org/format_1563,SMART domain assignment report format,
http://edamontology.org/format_1568,BIND entry format,
http://edamontology.org/format_1569,IntAct entry format,
http://edamontology.org/format_1570,InterPro entry format,
http://edamontology.org/format_1571,InterPro entry abstract format,
http://edamontology.org/format_1572,Gene3D entry format,
http://edamontology.org/format_1573,PIRSF entry format,
http://edamontology.org/format_1574,PRINTS entry format,
http://edamontology.org/format_1575,Panther Families and HMMs entry format,
http://edamontology.org/format_1576,Pfam entry format,
http://edamontology.org/format_1577,SMART entry format,
http://edamontology.org/format_1578,Superfamily entry format,
http://edamontology.org/format_1579,TIGRFam entry format,
http://edamontology.org/format_1580,ProDom entry format,
http://edamontology.org/format_1581,FSSP entry format,
http://edamontology.org/format_1582,findkm,
http://edamontology.org/format_1603,Ensembl gene report format,
http://edamontology.org/format_1604,DictyBase gene report format,
http://edamontology.org/format_1605,CGD gene report format,
http://edamontology.org/format_1606,DragonDB gene report format,
http://edamontology.org/format_1607,EcoCyc gene report format,
http://edamontology.org/format_1608,FlyBase gene report format,
http://edamontology.org/format_1609,Gramene gene report format,
http://edamontology.org/format_1610,KEGG GENES gene report format,
http://edamontology.org/format_1611,MaizeGDB gene report format,
http://edamontology.org/format_1612,MGD gene report format,
http://edamontology.org/format_1613,RGD gene report format,
http://edamontology.org/format_1614,SGD gene report format,
http://edamontology.org/format_1615,GeneDB gene report format,
http://edamontology.org/format_1616,TAIR gene report format,
http://edamontology.org/format_1617,WormBase gene report format,
http://edamontology.org/format_1618,ZFIN gene report format,
http://edamontology.org/format_1619,TIGR gene report format,
http://edamontology.org/format_1620,dbSNP polymorphism report format,
http://edamontology.org/format_1623,OMIM entry format,
http://edamontology.org/format_1624,HGVbase entry format,
http://edamontology.org/format_1625,HIVDB entry format,
http://edamontology.org/format_1626,KEGG DISEASE entry format,
http://edamontology.org/format_1627,Primer3 primer,
http://edamontology.org/format_1628,ABI,
http://edamontology.org/format_1629,mira,
http://edamontology.org/format_1630,CAF,
http://edamontology.org/format_1631,EXP,
http://edamontology.org/format_1632,SCF,
http://edamontology.org/format_1633,PHD,
http://edamontology.org/format_1637,dat,
http://edamontology.org/format_1638,cel,
http://edamontology.org/format_1639,affymetrix,
http://edamontology.org/format_1640,ArrayExpress entry format,
http://edamontology.org/format_1641,affymetrix-exp,
http://edamontology.org/format_1644,CHP,
http://edamontology.org/format_1645,EMDB entry format,
http://edamontology.org/format_1647,KEGG PATHWAY entry format,
http://edamontology.org/format_1648,MetaCyc entry format,
http://edamontology.org/format_1649,HumanCyc entry format,
http://edamontology.org/format_1650,INOH entry format,
http://edamontology.org/format_1651,PATIKA entry format,
http://edamontology.org/format_1652,Reactome entry format,
http://edamontology.org/format_1653,aMAZE entry format,
http://edamontology.org/format_1654,CPDB entry format,
http://edamontology.org/format_1655,Panther Pathways entry format,
http://edamontology.org/format_1665,Taverna workflow format,
http://edamontology.org/format_1666,BioModel mathematical model format,
http://edamontology.org/format_1697,KEGG LIGAND entry format,
http://edamontology.org/format_1698,KEGG COMPOUND entry format,
http://edamontology.org/format_1699,KEGG PLANT entry format,
http://edamontology.org/format_1700,KEGG GLYCAN entry format,
http://edamontology.org/format_1701,PubChem entry format,
http://edamontology.org/format_1702,ChemSpider entry format,
http://edamontology.org/format_1703,ChEBI entry format,
http://edamontology.org/format_1704,MSDchem ligand dictionary entry format,
http://edamontology.org/format_1705,HET group dictionary entry format,
http://edamontology.org/format_1706,KEGG DRUG entry format,
http://edamontology.org/format_1734,PubMed citation,
http://edamontology.org/format_1735,Medline Display Format,
http://edamontology.org/format_1736,CiteXplore-core,
http://edamontology.org/format_1737,CiteXplore-all,
http://edamontology.org/format_1739,pmc,
http://edamontology.org/format_1740,iHOP format,
http://edamontology.org/format_1741,OSCAR format,
http://edamontology.org/format_1747,PDB atom record format,
http://edamontology.org/format_1760,CATH chain report format,
http://edamontology.org/format_1761,CATH PDB report format,
http://edamontology.org/format_1782,NCBI gene report format,
http://edamontology.org/format_1808,GeneIlluminator gene report format,
http://edamontology.org/format_1809,BacMap gene card format,
http://edamontology.org/format_1810,ColiCard report format,
http://edamontology.org/format_1861,PlasMapper TextMap,
http://edamontology.org/format_1910,newick,
http://edamontology.org/format_1911,TreeCon format,
http://edamontology.org/format_1912,Nexus format,
http://edamontology.org/format_1915,Format,
http://edamontology.org/format_1918,Atomic data format,
http://edamontology.org/format_1919,Sequence record format,
http://edamontology.org/format_1920,Sequence feature annotation format,
